id,host_id,host_response_time,host_response_rate,host_is_superhost,host_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,reviews_per_month,crime,year,# point of interest
21880571,52611503,within an hour,100%,f,3.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038.0,Los Angeles,"Los Angeles, CA",US,United States,34.08822,-118.31478,Treehouse,Entire home/apt,2,1.0,1.0,2.0,,90.0,,,$0.00,$40.00,2,$20.00,1,1125,a week ago,1,1,1,1,160,94.0,9.0,8.0,9.0,9.0,6.85,47879.0,2019.0,
24760925,66980867,within an hour,96%,f,6.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90005.0,Los Angeles,"Los Angeles, CA",US,United States,34.063340000000004,-118.29797,Apartment,Entire home/apt,10,2.0,2.0,5.0,,185.0,,,,$85.00,4,$20.00,1,1125,today,12,37,65,335,43,91.0,9.0,9.0,9.0,10.0,2.24,47879.0,2019.0,
12705068,53658021,within an hour,99%,f,8.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.04778,-118.26355,Apartment,Entire home/apt,7,2.0,2.0,5.0,,210.0,,,$199.00,$90.00,4,$30.00,2,1125,a week ago,0,0,0,0,187,89.0,8.0,8.0,8.0,9.0,4.31,47879.0,2019.0,20.0
1582977,8427687,within a day,100%,f,1.0,"Los Angeles, CA, United States",Brentwood,Brentwood,City of Los Angeles,Los Angeles,CA,90049.0,Los Angeles,"Los Angeles, CA",US,United States,34.048359999999995,-118.46748,Apartment,Entire home/apt,2,1.0,1.0,1.0,,115.0,,,$600.00,$60.00,2,$0.00,30,30,4 weeks ago,4,29,55,90,31,94.0,10.0,9.0,10.0,10.0,0.5,47879.0,2019.0,
39567232,190689855,within an hour,97%,f,19.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91505.0,Los Angeles,"Burbank, CA",US,United States,34.15659,-118.34689,Apartment,Entire home/apt,6,1.5,2.0,3.0,,155.0,,,$0.00,$109.00,1,$0.00,2,1125,3 weeks ago,14,40,70,158,1,100.0,10.0,10.0,10.0,10.0,1.0,8775.0,2019.0,
35961404,76832804,within a few hours,100%,t,3.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90803.0,Los Angeles,"Long Beach, CA",US,United States,33.76448,-118.15454,Apartment,Entire home/apt,2,1.0,1.0,1.0,,140.0,,,$300.00,$95.00,1,$0.00,3,14,2 weeks ago,14,44,67,235,13,100.0,10.0,10.0,10.0,10.0,2.48,148.0,2019.0,
2243670,9941066,within an hour,90%,t,2.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90069.0,Los Angeles,"West Hollywood, CA",US,United States,34.0877,-118.37788,Apartment,Entire home/apt,2,1.0,1.0,1.0,,150.0,,"$3,000.00",$300.00,$80.00,1,$0.00,1,1125,yesterday,2,5,5,6,364,96.0,10.0,10.0,10.0,10.0,5.76,27938.0,2019.0,
24829333,98675144,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90005.0,Los Angeles,"Los Angeles, CA",US,United States,34.057390000000005,-118.28756,Apartment,Entire home/apt,2,1.0,1.0,1.0,,80.0,,,$100.00,$50.00,1,$10.00,30,90,7 weeks ago,15,45,75,165,93,89.0,9.0,9.0,9.0,8.0,4.87,47879.0,2019.0,
33747689,41481451,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mar Vista,Palms,City of Los Angeles,Los Angeles,CA,90034.0,Los Angeles,"Los Angeles, CA",US,United States,34.02026,-118.42213,House,Private room,4,2.0,2.0,2.0,,250.0,,,"$1,000.00",$70.00,2,$15.00,2,90,2 days ago,16,46,76,351,1,100.0,10.0,10.0,10.0,10.0,0.16,47879.0,2019.0,
14302400,87374897,within an hour,90%,f,3.0,"Los Angeles, CA, United States",East Hollywood,East Hollywood,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.09815,-118.28957,Apartment,Entire home/apt,4,1.0,2.0,2.0,,129.0,,,$0.00,$30.00,1,$0.00,30,1125,3 weeks ago,12,16,31,281,264,91.0,9.0,9.0,10.0,9.0,6.61,47879.0,2019.0,20.0
37526359,185128,within an hour,100%,f,4.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90804.0,Los Angeles,"Long Beach, CA",US,United States,33.78114,-118.14231,House,Entire home/apt,5,1.0,2.0,3.0,,125.0,,,$0.00,$100.00,1,$0.00,1,30,3 months ago,13,39,69,69,13,91.0,10.0,8.0,10.0,9.0,3.68,148.0,2019.0,
37599851,164891215,within a few hours,70%,f,9.0,"Los Angeles, CA, United States",Woodland Hills/Warner Center,Woodland Hills,City of Los Angeles,Los Angeles,CA,91367.0,Los Angeles,"Los Angeles, CA",US,United States,34.17824,-118.60609,Guest suite,Private room,1,0.5,1.0,0.0,,129.0,,,,$80.00,1,$0.00,1,1125,4 months ago,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,0.31,47879.0,2019.0,
3060654,15578719,within an hour,100%,t,1.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91505.0,Los Angeles,"Burbank, CA",US,United States,34.17795,-118.33785,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,83.0,$560.00,"$2,100.00",,$25.00,1,$0.00,1,1125,5 weeks ago,2,18,42,298,427,97.0,10.0,10.0,10.0,10.0,7.4,8775.0,2019.0,
28812885,4558319,within a few hours,100%,f,2.0,"Los Angeles, CA, United States",Lake Balboa,Lake Balboa,City of Los Angeles,Los Angeles,CA,91325.0,Los Angeles,"Los Angeles, CA",US,United States,34.212,-118.51788,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,,57.0,,,$100.00,$60.00,1,$0.00,2,28,3 weeks ago,24,54,84,174,7,100.0,10.0,9.0,10.0,10.0,0.5,47879.0,2019.0,
23026016,131707635,,,t,3.0,"Los Angeles, CA, United States",Laurel Canyon,Hollywood Hills West,City of Los Angeles,Los Angeles,CA,90069.0,Los Angeles,"Los Angeles, CA",US,United States,34.09911,-118.38153,House,Private room,2,1.0,1.0,1.0,,82.0,,,,$60.00,1,$10.00,2,14,12 months ago,0,0,0,0,31,98.0,10.0,10.0,10.0,10.0,1.4,47879.0,2019.0,
39782559,264878019,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Hollywood Hills,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068.0,Los Angeles,"Los Angeles, CA",US,United States,34.13456,-118.34487,House,Entire home/apt,4,1.5,1.0,2.0,,195.0,,,,$75.00,1,$0.00,2,1125,4 days ago,7,37,65,65,5,100.0,10.0,10.0,10.0,10.0,4.55,47879.0,2019.0,
35317993,195276485,within an hour,92%,f,6.0,"Los Angeles, CA, United States",Hollywood,Hollywood Hills West,City of Los Angeles,Los Angeles,CA,90046.0,Los Angeles,"Los Angeles, CA",US,United States,34.10365,-118.34973,Apartment,Entire home/apt,5,1.0,0.0,2.0,,170.0,,,$150.00,$90.00,1,$0.00,1,1125,yesterday,6,18,18,18,3,100.0,10.0,10.0,10.0,10.0,0.49,47879.0,2019.0,
16430025,104424462,within an hour,98%,f,14.0,"Los Angeles, CA, United States",Westchester/Playa Del Rey,Westchester,City of Los Angeles,Los Angeles,CA,90045.0,Los Angeles,"Los Angeles, CA",US,United States,33.96114,-118.40842,House,Private room,2,1.0,1.0,1.0,,35.0,,,$100.00,$25.00,1,$10.00,1,1125,a week ago,24,51,81,356,169,89.0,9.0,8.0,10.0,10.0,4.69,47879.0,2019.0,20.0
17025795,47063998,within an hour,100%,f,1.0,"Los Angeles, CA, United States",Mar Vista,Mar Vista,City of Los Angeles,Los Angeles,CA,90066.0,Los Angeles,"Los Angeles, CA",US,United States,34.01118,-118.43217,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,,110.0,,,$250.00,$50.00,2,$30.00,2,10,2 weeks ago,0,0,0,0,89,97.0,10.0,10.0,10.0,10.0,2.73,47879.0,2019.0,20.0
1728918,9110570,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,34.00542,-118.46111,House,Entire home/apt,2,1.0,0.0,0.0,,105.0,$650.00,,,$50.00,2,$25.00,30,60,4 months ago,0,0,0,0,106,98.0,10.0,10.0,10.0,10.0,1.48,47879.0,2019.0,
14439107,72330346,within an hour,100%,t,4.0,"Los Angeles, CA, United States",Mid-Wilshire,Harvard Heights,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.04822,-118.30229,Apartment,Entire home/apt,2,1.0,1.0,2.0,,85.0,,,$250.00,$75.00,2,$15.00,30,90,3 days ago,11,16,31,31,76,97.0,10.0,10.0,10.0,9.0,1.91,47879.0,2019.0,20.0
16690525,106657586,,,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90020.0,Los Angeles,"Los Angeles, CA",US,United States,34.06637,-118.30547,Apartment,Entire home/apt,2,1.0,0.0,1.0,,99.0,,,,$12.00,2,$15.00,30,45,26 months ago,0,0,0,0,15,99.0,10.0,10.0,10.0,10.0,0.43,47879.0,2019.0,20.0
20729139,25547978,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Studio City,Studio City,City of Los Angeles,Los Angeles,CA,91604.0,Los Angeles,"Los Angeles, CA",US,United States,34.14418,-118.41339,Guesthouse,Entire home/apt,3,1.0,0.0,2.0,,145.0,,,$0.00,$50.00,4,$40.00,2,60,6 weeks ago,8,24,54,229,114,99.0,10.0,10.0,10.0,10.0,4.28,47879.0,2019.0,
36700587,37791031,,,,,"Los Angeles, CA, United States",Beverly Hills,Pico-Robertson,City of Los Angeles,Los Angeles,CA,90035.0,Los Angeles,"Los Angeles, CA",US,United States,34.05571,-118.40533,Condominium,Entire home/apt,4,2.5,2.0,2.0,,299.0,,,$500.00,$200.00,1,$0.00,31,1125,a week ago,21,51,81,81,1,100.0,10.0,10.0,10.0,10.0,0.41,47879.0,2019.0,
11606974,61347818,,,f,1.0,"Los Angeles, CA, United States",Toluca Lake,Studio City,City of Los Angeles,Los Angeles,CA,91602.0,Los Angeles,"Los Angeles, CA",US,United States,34.15077,-118.36872,Apartment,Private room,2,1.0,1.0,1.0,,80.0,,,,$50.00,1,$0.00,2,7,42 months ago,0,0,0,0,3,80.0,7.0,7.0,10.0,9.0,0.07,47879.0,2019.0,20.0
36337435,197513448,within a few hours,100%,f,2.0,"Los Angeles, CA, United States",Westside,Rancho Park,City of Los Angeles,Los Angeles,CA,90064.0,Los Angeles,"Los Angeles, CA",US,United States,34.03823,-118.42236,House,Private room,1,1.0,1.0,1.0,,79.0,,,,,1,$0.00,7,90,2 weeks ago,18,23,23,23,1,100.0,10.0,10.0,10.0,10.0,0.27,47879.0,2019.0,
7086813,1466173,within a few hours,81%,f,23.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90006.0,Los Angeles,"Los Angeles, CA",US,United States,34.05337,-118.28111,House,Private room,3,2.0,1.0,2.0,,52.0,$290.00,,$0.00,$15.00,2,$15.00,30,1125,today,23,53,83,358,114,81.0,8.0,7.0,10.0,8.0,2.13,47879.0,2019.0,20.0
9155386,47661894,within a day,78%,f,1.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91505.0,Los Angeles,"Burbank, CA",US,United States,34.17183,-118.35502,House,Private room,6,1.0,1.0,3.0,,69.0,,,,$40.00,1,$10.00,1,1125,13 months ago,29,59,89,364,62,90.0,9.0,9.0,10.0,10.0,1.24,8775.0,2019.0,20.0
23731090,56660204,within an hour,100%,f,4.0,"Los Angeles, CA, United States",Westside,Rancho Park,City of Los Angeles,Los Angeles,CA,90064.0,Los Angeles,"Los Angeles, CA",US,United States,34.03202,-118.42567,Guest suite,Entire home/apt,2,1.0,0.0,1.0,,90.0,,,$300.00,$65.00,1,$12.00,60,180,today,24,50,80,125,16,96.0,10.0,10.0,10.0,10.0,0.76,47879.0,2019.0,
32157193,241233576,,,f,1.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.99243,-118.47208,Apartment,Entire home/apt,4,1.0,2.0,3.0,,168.0,,,$0.00,$200.00,1,$0.00,60,352,today,27,57,87,362,1,100.0,10.0,10.0,10.0,10.0,0.17,47879.0,2019.0,
11021207,57187971,a few days or more,0%,f,10.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,,Los Angeles,"Los Angeles, CA",US,United States,34.06837,-118.29794,Apartment,Entire home/apt,3,1.0,1.0,2.0,,65.0,,,$99.00,$50.00,2,$30.00,1,21,8 months ago,0,0,0,0,3,80.0,9.0,8.0,10.0,10.0,0.06,47879.0,2019.0,20.0
33614296,10114347,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Mid-City,City of Los Angeles,Los Angeles,CA,90016.0,Los Angeles,"Los Angeles, CA",US,United States,34.04012,-118.36806,Guest suite,Entire home/apt,2,1.0,0.0,0.0,,79.0,,,$0.00,$59.00,1,$0.00,1,30,4 months ago,2,10,27,250,40,97.0,10.0,10.0,9.0,10.0,5.04,47879.0,2019.0,
33317795,189839252,,,,,"Los Angeles, CA, United States",South LA,Leimert Park,City of Los Angeles,Los Angeles,CA,90018.0,Los Angeles,"Los Angeles, CA",US,United States,34.01974000000001,-118.32776,Bungalow,Private room,1,1.0,1.0,1.0,,100.0,,,$600.00,$75.00,1,$25.00,7,28,6 weeks ago,0,9,39,39,3,100.0,10.0,10.0,10.0,10.0,0.63,47879.0,2019.0,
22214,85215,within a day,70%,f,2.0,"Glendale, CA, United States",Glendale,Glendale,Other Cities,Glendale,CA,91208.0,Los Angeles,"Glendale, CA",US,United States,34.19794,-118.22478999999998,House,Private room,2,1.0,1.0,2.0,600.0,60.0,$550.00,"$1,400.00",$0.00,$100.00,1,$10.00,7,730,2 weeks ago,0,4,34,267,19,98.0,10.0,10.0,10.0,10.0,0.18,5273.0,2019.0,
16561123,10666984,within an hour,100%,t,9.0,"Los Angeles, CA, United States",South LA,Hyde Park,City of Los Angeles,Los Angeles,CA,,Los Angeles,"Los Angeles, CA",US,United States,33.99757,-118.32567,House,Shared room,1,1.0,1.0,4.0,,27.0,,,$150.00,$25.00,1,$15.00,2,90,2 months ago,4,34,64,154,33,96.0,10.0,10.0,10.0,9.0,0.95,47879.0,2019.0,20.0
20498779,146343346,within an hour,100%,t,2.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90046.0,Los Angeles,"West Hollywood, CA",US,United States,34.0908,-118.35785,House,Entire home/apt,6,2.0,2.0,3.0,,305.0,,,$0.00,$150.00,1,$0.00,30,1125,4 days ago,3,3,3,273,14,100.0,10.0,10.0,10.0,10.0,0.5,27938.0,2019.0,
23562706,43135947,within a few hours,100%,f,1.0,"Los Angeles, CA, United States",Los Feliz,Los Feliz,City of Los Angeles,Los Angeles,CA,90027.0,Los Angeles,"Los Angeles, CA",US,United States,34.10537,-118.28795,Apartment,Entire home/apt,2,1.0,1.0,0.0,,145.0,,,,$55.00,1,$0.00,2,30,2 months ago,0,0,0,0,20,95.0,9.0,10.0,10.0,10.0,0.98,47879.0,2019.0,
21531455,47918380,within an hour,100%,t,2.0,"Los Angeles, CA, United States",Echo Park,Echo Park,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.08538,-118.26387,House,Entire home/apt,6,1.0,3.0,5.0,,140.0,,,$400.00,$75.00,5,$15.00,30,1125,2 months ago,0,0,3,3,55,99.0,10.0,10.0,10.0,10.0,2.35,47879.0,2019.0,
2381323,12166623,a few days or more,0%,t,1.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90068.0,Los Angeles,"Los Angeles, CA",US,United States,34.10297,-118.34545,Apartment,Entire home/apt,2,1.0,1.0,1.0,,100.0,$800.00,"$2,500.00",$250.00,$75.00,1,$0.00,2,60,1 week ago,0,0,0,0,44,98.0,10.0,10.0,10.0,10.0,0.76,47879.0,2019.0,
27726050,209323229,within a day,60%,f,1.0,"Los Angeles, CA, United States",Woodland Hills/Warner Center,Woodland Hills,City of Los Angeles,Los Angeles,CA,91364.0,Los Angeles,"Los Angeles, CA",US,United States,34.16035,-118.57173,House,Private room,2,1.0,0.0,1.0,,69.0,,,$0.00,$0.00,1,$0.00,1,30,5 months ago,28,58,88,88,2,90.0,10.0,9.0,10.0,10.0,0.13,47879.0,2019.0,
13033144,25773361,,,f,1.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90020.0,Los Angeles,"Los Angeles, CA",US,United States,34.06649,-118.3017,Apartment,Entire home/apt,3,1.0,1.0,1.0,,85.0,,,$200.00,$0.00,3,$10.00,1,5,21 months ago,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,0.02,47879.0,2019.0,20.0
29080357,133276825,within an hour,100%,f,12.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90046.0,Los Angeles,"Los Angeles, CA",US,United States,34.09661,-118.3497,Apartment,Private room,2,1.0,1.0,1.0,,65.0,,,,,1,$10.00,1,1125,2 weeks ago,0,3,31,121,89,96.0,10.0,10.0,10.0,10.0,6.28,47879.0,2019.0,
24584975,102480833,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Hollywood,Hollywood,City of Los Angeles,Los Angeles,CA,90038.0,Los Angeles,"Los Angeles, CA",US,United States,34.09107,-118.31974,House,Entire home/apt,4,1.0,2.0,2.0,,160.0,,,$0.00,$70.00,2,$10.00,2,30,4 weeks ago,0,2,16,106,60,91.0,9.0,9.0,10.0,9.0,3.05,47879.0,2019.0,
19414268,22172712,within an hour,100%,t,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90804.0,Los Angeles,"Long Beach, CA",US,United States,33.7765,-118.15436,Guesthouse,Entire home/apt,3,1.0,1.0,2.0,,115.0,,,$0.00,$60.00,3,$25.00,3,28,2 weeks ago,11,32,58,133,91,98.0,10.0,10.0,10.0,10.0,3.1,148.0,2019.0,20.0
13013212,71805340,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90012.0,Los Angeles,"Los Angeles, CA",US,United States,34.05903,-118.25117,Apartment,Entire home/apt,5,2.0,2.0,2.0,,172.0,,,,$69.00,1,$0.00,1,300,3 months ago,0,0,0,0,182,93.0,10.0,10.0,9.0,9.0,4.22,47879.0,2019.0,20.0
8405395,36094931,,,f,1.0,"Los Angeles, CA, United States",Westside,West Los Angeles,City of Los Angeles,Los Angeles,CA,90025.0,Los Angeles,"Los Angeles, CA",US,United States,34.04952,-118.43474,Apartment,Private room,1,1.0,1.0,1.0,,60.0,$420.00,,$400.00,$20.00,1,$0.00,3,1125,51 months ago,0,0,0,0,1,100.0,10.0,8.0,8.0,10.0,0.02,47879.0,2019.0,20.0
14983944,6842396,within an hour,100%,t,5.0,"Los Angeles, CA, United States",Mid-Wilshire,Koreatown,City of Los Angeles,Los Angeles,CA,90005.0,Los Angeles,"Los Angeles, CA",US,United States,34.058,-118.31918,House,Private room,2,1.0,1.0,1.0,,75.0,,,,$10.00,1,$10.00,30,90,2 weeks ago,29,59,89,364,35,100.0,10.0,10.0,10.0,10.0,0.89,47879.0,2019.0,20.0
12189925,17093124,,,f,1.0,"Long Beach, CA, United States",Long Beach,Long Beach,Other Cities,Long Beach,CA,90802.0,Los Angeles,"Long Beach, CA",US,United States,33.77386,-118.16723,Condominium,Private room,2,1.0,1.0,1.0,,55.0,,,,$20.00,2,$30.00,2,13,30 months ago,0,0,0,0,54,96.0,10.0,10.0,10.0,9.0,1.22,148.0,2019.0,20.0
14204787,31119881,,,f,0.0,"Santa Monica, CA, United States",Santa Monica,Santa Monica,Other Cities,Santa Monica,CA,90404.0,Los Angeles,"Santa Monica, CA",US,United States,34.02349,-118.48808,Apartment,Entire home/apt,1,1.0,0.0,1.0,,115.0,,,$150.00,$50.00,1,$45.00,30,60,29 months ago,27,57,87,362,2,100.0,10.0,10.0,10.0,10.0,0.05,7166.0,2019.0,20.0
20394204,89759657,within a day,50%,f,9.0,"Los Angeles, CA, United States",South LA,Leimert Park,City of Los Angeles,Los Angeles,CA,90008.0,Los Angeles,"Los Angeles, CA",US,United States,34.00743,-118.33404,Apartment,Entire home/apt,2,1.0,1.0,1.0,,84.0,,,$500.00,$50.00,2,$50.00,30,360,2 months ago,28,58,88,88,5,96.0,10.0,10.0,10.0,10.0,0.18,47879.0,2019.0,
11463568,60296272,within an hour,100%,f,6.0,"Burbank, CA, United States",Burbank,Burbank,Other Cities,Burbank,CA,91506.0,Los Angeles,"Burbank, CA",US,United States,34.1704,-118.32898,Bungalow,Private room,1,1.0,1.0,1.0,,39.0,,,$0.00,$32.00,1,$0.00,1,1125,4 months ago,19,49,79,354,26,93.0,10.0,9.0,10.0,10.0,0.57,8775.0,2019.0,20.0
20936239,150522224,within an hour,100%,t,1.0,"Los Angeles, CA, United States",Atwater Village,Atwater Village,City of Los Angeles,Los Angeles,CA,90039.0,Los Angeles,"Los Angeles, CA",US,United States,34.12017,-118.26027,Apartment,Entire home/apt,4,1.0,0.0,2.0,,79.0,,,$150.00,$50.00,3,$25.00,1,1125,5 days ago,1,9,20,165,141,97.0,10.0,9.0,10.0,10.0,6.18,47879.0,2019.0,
9157774,30713954,within an hour,100%,f,12.0,"Los Angeles, CA, United States",Westlake,Westlake,City of Los Angeles,Los Angeles,CA,90017.0,Los Angeles,"Los Angeles, CA",US,United States,34.05109,-118.26351,Apartment,Entire home/apt,4,1.0,1.0,1.0,,195.0,"$1,200.00","$3,399.00",$150.00,$139.00,4,$0.00,5,1125,today,0,0,0,217,16,91.0,9.0,8.0,9.0,10.0,0.33,47879.0,2019.0,20.0
21097466,60414489,within an hour,100%,f,6.0,"Los Angeles, CA, United States",Hollywood,Hollywood Hills,City of Los Angeles,Los Angeles,CA,90068.0,Los Angeles,"Los Angeles, CA",US,United States,34.10651,-118.32341,Apartment,Entire home/apt,3,1.0,1.0,2.0,,90.0,,,$0.00,$70.00,3,$25.00,30,1125,4 months ago,30,60,90,365,48,94.0,10.0,9.0,10.0,10.0,2.03,47879.0,2019.0,
7367720,3685144,within a few hours,100%,t,1.0,"Los Angeles, CA, United States",South LA,Exposition Park,City of Los Angeles,Los Angeles,CA,90062.0,Los Angeles,"Los Angeles, CA",US,United States,34.016090000000005,-118.31112,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,,79.0,,,,$20.00,1,$0.00,2,1125,2 weeks ago,0,23,45,309,194,99.0,10.0,10.0,10.0,9.0,3.8,47879.0,2019.0,20.0
5014688,25865924,,,f,1.0,"Beverly Hills, CA, United States",Beverly Hills,Beverly Hills,Other Cities,Beverly Hills,CA,90211.0,Los Angeles,"Beverly Hills, CA",US,United States,34.0636,-118.38652,House,Entire home/apt,5,2.0,3.0,3.0,,250.0,"$1,500.00","$5,500.00","$1,000.00",$50.00,5,$100.00,7,1125,46 months ago,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,0.07,8874.0,2019.0,
22658689,166907909,,,f,1.0,"Los Angeles, CA, United States",Downtown,Downtown,City of Los Angeles,Los Angeles,CA,90015.0,Los Angeles,"Los Angeles, CA",US,United States,34.03979,-118.26989,Apartment,Shared room,2,1.0,1.0,1.0,,65.0,,,,,1,$0.00,2,10,14 months ago,0,0,0,0,11,96.0,10.0,10.0,10.0,10.0,0.49,47879.0,2019.0,
25332525,94059586,within an hour,100%,f,2.0,"Los Angeles, CA, United States",Granada Hills North,Granada Hills,City of Los Angeles,Los Angeles,CA,91344.0,Los Angeles,"Los Angeles, CA",US,United States,34.26843,-118.47635,House,Entire home/apt,8,2.0,4.0,4.0,,200.0,,,$0.00,$120.00,9,$15.00,2,30,4 days ago,22,52,82,292,8,85.0,10.0,9.0,10.0,10.0,0.49,47879.0,2019.0,
10122089,51942923,within a few hours,100%,f,1.0,"West Hollywood, CA, United States",West Hollywood,West Hollywood,Other Cities,West Hollywood,CA,90069.0,Los Angeles,"West Hollywood, CA",US,United States,34.09229000000001,-118.37567,Condominium,Entire home/apt,4,2.0,2.0,2.0,,199.0,,,$499.00,$100.00,1,$0.00,30,1125,25 months ago,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,0.06,27938.0,2019.0,20.0
8937241,46663869,within an hour,100%,f,10.0,"Los Angeles, CA, United States",Venice,Venice,City of Los Angeles,Los Angeles,CA,90291.0,Los Angeles,"Los Angeles, CA",US,United States,33.9946,-118.4693,Apartment,Entire home/apt,4,1.0,1.0,2.0,,117.0,,,$100.00,$30.00,1,$0.00,1,23,3 months ago,20,50,80,259,31,82.0,8.0,8.0,9.0,9.0,0.62,47879.0,2019.0,20.0
19879421,40245688,within a day,90%,f,3.0,"Los Angeles, CA, United States",South LA,University Park,City of Los Angeles,Los Angeles,CA,90007.0,Los Angeles,"Los Angeles, CA",US,United States,34.03532,-118.2877,House,Private room,2,1.0,1.0,1.0,,45.0,,,,$10.00,1,$15.00,2,1125,2 weeks ago,0,0,12,12,68,95.0,10.0,9.0,10.0,10.0,2.35,47879.0,2019.0,20.0
20589777,147106089,within an hour,100%,f,16.0,"Los Angeles, CA, United States",Silver Lake,Silver Lake,City of Los Angeles,Los Angeles,CA,90026.0,Los Angeles,"Los Angeles, CA",US,United States,34.09061,-118.26694,Apartment,Entire home/apt,3,1.0,1.0,3.0,,115.0,,,$300.00,$69.00,2,$20.00,1,1125,today,21,48,48,48,41,90.0,10.0,9.0,10.0,10.0,1.49,47879.0,2019.0,
30035701,74222250,,,f,1.0,"Los Angeles, CA, United States",Atwater Village,Atwater Village,City of Los Angeles,Los Angeles,CA,90039.0,Los Angeles,"Los Angeles, CA",US,United States,34.117259999999995,-118.2581,House,Private room,3,1.0,1.0,1.0,,46.0,,,$200.00,$55.00,2,$5.00,5,1125,5 months ago,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,0.26,47879.0,2019.0,
